phi,delta,H,G
0.17780836679600243,0.0014220212454603364,2.42474416285564,2.2162907205409823
0.17794984297694405,0.0014932634761840066,2.4142212061553057,2.2465700202258865
0.17809373327040923,0.0015667535580107124,2.4035807786933345,2.2766437720268935
0.17824002714794177,0.0016425218605804134,2.3928229955074447,2.3065106581961476
0.178388713961007,0.001720598512645335,2.381947979543803,2.3361693677002546
0.17853978294099176,0.0018010134020699652,2.3709558616570305,2.3656185962202825
0.17869322319920442,0.0018837961758310588,2.359846780610199,2.3948570461517624
0.1788490237268748,0.001968976240017634,2.3486208830748296,2.423883426604683
0.17900717339515437,0.002056582759830974,2.3372783236308994,2.4526964534035005
0.179167660955116,0.0021466446595846274,2.325819264766834,2.4812948490871283
0.1793304750377541,0.002239190622704406,2.3142438768795106,2.5096773429089434
0.17949560415398463,0.002334249091728387,2.30255233827426,2.537842670836785
0.17966303669464506,0.0024318482683069126,2.290744835164864,2.5657895755529547
0.17983276093049433,0.0025320161132025894,2.278821561673554,2.5935168064542133
0.18000476501221294,0.002634780346290288,2.2667827198310158,2.6210231196517864
0.1801790369704029,0.002740168446557144,2.254628519576386,2.648307277971359
0.18035556471558778,0.0028482076521025596,2.2423591787572517,2.67536805095308
0.18053433603821253,0.002958924960138197,2.229974923129652,2.7022042148515584
0.1807153386086438,0.003072347126987989,2.2174759863580804,2.7288145526358667
0.1808985599771696,0.0031885006680881277,2.2048626100154776,2.7551978539895368
0.18108398757399957,0.0033074118579870717,2.1921350435832396,2.781352915310565
0.1812716087092648,0.0034291067303455474,2.1792935444512107,2.8072785397114086
0.18146141057301787,0.0035536110779365426,2.16633837791769,2.832973537018986
0.181653380235233,0.003680950452645309,2.153269817189428,2.858436723774678
0.1818475046458058,0.0038111501654693658,2.140088143381624,2.8836669232343275
0.18204377063455343,0.003944235286518495,2.126793645517931,2.908662965368238
0.18224216491121464,0.004080230645014741,2.113386620530454,2.9334236868611767
0.18244267406544962,0.00421916082929242,2.0998673732597486,2.9579479311123706
0.18264528456684004,0.004361050186798106,2.0862362164548225,2.98223454823551
0.18284998276488923,0.004505922824090639,2.072493470773136,3.006282395058747
0.18305675488902187,0.004653802606841125,2.0586394647805992,3.030090335124694
0.18326558704858428,0.004804713159832936,2.0446745349515743,3.0536572386904273
0.18347646523284425,0.004958677866961706,2.0305990256688764,3.076981982727484
0.18368937531099108,0.005115719871235334,2.0164132892237716,3.100063450921862
0.18390430303213562,0.005275862074773986,2.002117685815976,3.122900533674024
0.18412123402531017,0.005439127138810088,1.9877125835536604,3.1454921280988906
0.1843401537994686,0.005605537483688335,1.9731983584534445,3.1678371380258463
0.18456104774348633,0.005775115288865688,1.9585753944404016,3.1899344739987394
0.18478390112616022,0.005947882492911366,1.943844083348056,3.211783053275876
0.18500869909620865,0.006123860793506857,1.9290048249183824,3.233381799830027
0.1852354266822716,0.0063030716474459176,1.9140580268018086,3.254729644348424
0.18546406879291052,0.00648553627063456,1.8990041045572146,3.27582552423276
0.18569461021660832,0.006671275638091065,1.8838434816519292,3.296668383599191
0.1859270356217695,0.006860310483945982,1.8685765894617368,3.3172571732783336
0.18616132955672005,0.007052661301442121,1.8532038672708702,3.3375908508152676
0.1863974764497075,0.007248348342934557,1.8377257622720156,3.3576683804695335
0.18663546060890085,0.007447391619890632,1.8221427295663102,3.3774887332151344
0.18687526622239065,0.007649810902889948,1.8064552321633416,3.3970508867405327
0.18711687735818897,0.007855625721624375,1.7906637409811523,3.4163538254486574
0.1873602779642294,0.008064855364898049,1.774768734846234,3.4353965404568956
0.18760545186836702,0.008277518880627364,1.758770700493531,3.4541780295970974
0.18785238277837843,0.008493635075840989,1.7426701325664367,3.472697297415575
0.18810105428196175,0.008713222516679843,1.7264675336168005,3.4909533551730996
0.18835144984673668,0.008936299528397133,1.7101634141049205,3.5089452208449097
0.18860355282024432,0.009162884195358309,1.6937582923995462,3.526671919120702
0.1888573464299474,0.00939299436104109,1.6772526947778814,3.544132481404634
0.18911281378323005,0.00962664762803547,1.6606471554255784,3.561325945815329
0.18936993829866242,0.009863858700843223,1.6439422204915943,3.5782515606304717
0.18962870577211716,0.010104627496150093,1.6271384605087233,3.594909694548781
0.18988909963394648,0.010348969006523554,1.6102364204057682,3.611299550864061
0.19015110271446298,0.01059690125356804,1.593236645804658,3.6274200905234393
0.1904146977714253,0.01084844193550386,1.5761396888309087,3.6432702888386266
0.19067986749003843,0.01110360842716719,1.5589461081136227,3.658849135485906
0.19094659448295342,0.01136241778001008,1.5416564687854961,3.674155634506142
0.19121486129026752,0.011624886722100455,1.524271342482807,3.689188804304779
0.19148465037952417,0.011891031658122107,1.5067913073454267,3.703947677651836
0.19175594414571298,0.0121608686693747,1.4892169480168114,3.718431301681913
